week_start,week_end,url,title,date,domain,language
2023-08-14,2023-08-20,https://menafn.com/1106854715/Iran-Claims-It-Stays-On-Track-With-Talks-On-Nuclear-Program,Iran Claims It Stays On Track With Talks On Nuclear Program,20230814T214500Z,menafn.com,English
2023-08-14,2023-08-20,https://www.pulse.ng/news/world/niger-coup-leaders-vow-to-prosecute-bazoum-for-high-treason/n552216,Niger coup leaders vow to prosecute Bazoum for high treason,20230814T141500Z,pulse.ng,English
2023-08-14,2023-08-20,https://www.barrons.com/news/niger-can-overcome-ecowas-sanctions-military-appointed-pm-fbf2c50d,Niger Can Thwart ECOWAS Sanctions : Military - appointed PM,20230814T113000Z,barrons.com,English
2023-08-14,2023-08-20,https://www.thecable.ng/niger-military-junta-to-prosecute-ousted-bazoum-for-high-treason-undermining-security,"Niger military junta to prosecute ousted Bazoum for  high treason , undermining security  ",20230814T083000Z,thecable.ng,English
2023-08-14,2023-08-20,https://jamaica-gleaner.com/article/world-news/20230814/banks-start-accepting-us-dollar-deposits,Banks start accepting US dollar deposits,20230814T090000Z,jamaica-gleaner.com,English
2023-08-14,2023-08-20,https://english.almayadeen.net/news/politics/us-agrees-that-ecowas-attack-on-niger-should-be-last-resort,US agrees that ECOWAS attack on Niger should be  last resort,20230814T220000Z,english.almayadeen.net,English
2023-08-14,2023-08-20,https://www.pulse.ng/news/world/country-will-overcome-sanctions-nigers-new-prime-minister/sspn8g4,Country will overcome sanction - Niger new prime minister,20230814T161500Z,pulse.ng,English
2023-08-14,2023-08-20,https://www.bnnbloomberg.ca/iran-says-us-prisoner-deal-could-lead-to-nuclear-diplomacy-1.1958633,Iran Says US Prisoner Deal Could Lead to Nuclear Diplomacy,20230814T114500Z,bnnbloomberg.ca,English
2023-08-14,2023-08-20,https://www.latimes.com/world-nation/story/2023-08-14/russia-ruble-hits-lowest-level-since-early-ukraine-war,Russia ruble hits the lowest level in nearly 17 months,20230814T153000Z,latimes.com,English
2023-08-14,2023-08-20,https://finance.yahoo.com/news/russias-alrosa-reports-strong-diamond-164908983.html,Russia Alrosa reports strong diamond sales despite sanctions,20230814T171500Z,finance.yahoo.com,English
2023-08-14,2023-08-20,https://www.kitco.com/news/2023-08-14/UPDATE-2-Russia-apos-s-Alrosa-reports-strong-diamond-sales-despite-sanctions.html,Russia Alrosa reports strong diamond sales despite sanctions,20230814T203000Z,kitco.com,English
2023-08-14,2023-08-20,https://japantoday.com/category/tech/chinese-tech-giant-huawei-reports-sales-profit-up-despite-us-sanctions,"Chinese tech giant Huawei reports sales , profit up despite US sanctions",20230814T010000Z,japantoday.com,English
2023-08-14,2023-08-20,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Russia-s-Alrosa-reports-strong-diamond-sales-despite-sanctions-44609330/,Russia Alrosa reports strong diamond sales despite sanctions,20230814T171500Z,marketscreener.com,English
2023-08-14,2023-08-20,https://tass.com/world/1660247,"Unblocking of Iranian assets , prisoner swap with US not related top diplomat",20230814T200000Z,tass.com,English
2023-08-14,2023-08-20,https://www.winnipegfreepress.com/world/2023/08/14/lebanons-interim-central-bank-governor-freezes-assets-of-former-chief-and-close-associates,Lebanon interim central bank governor freezes assets of former chief and close associates – Winnipeg Free Press,20230814T190000Z,winnipegfreepress.com,English
2023-08-14,2023-08-20,https://leadership.ng/ncaa-threatens-to-ground-aircraft-over-breach-of-insurance-cover/,NCAA Threatens To Ground Aircraft Over Breach Of Insurance Cover,20230814T090000Z,leadership.ng,English
2023-08-14,2023-08-20,https://www.vanguardngr.com/2023/08/nigers-new-prime-minister-says-country-will-overcome-sanctions/,Niger new prime minister says country will overcome sanctions,20230814T144500Z,vanguardngr.com,English
2023-08-14,2023-08-20,https://www.theeastafrican.co.ke/tea/oped/comment/military-action-won-t-resolve-niger-crisis-4335486,Military action wont resolve Niger crisis - The East African,20230814T163000Z,theeastafrican.co.ke,English
2023-08-14,2023-08-20,https://news.yahoo.com/russias-currency-hits-lowest-level-111832007.html,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T114500Z,news.yahoo.com,English
2023-08-14,2023-08-20,https://timesofindia.indiatimes.com/business/international-business/russias-currency-ruble-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine/articleshow/102724988.cms,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T120000Z,timesofindia.indiatimes.com,English
2023-08-14,2023-08-20,https://abcnews.go.com/International/wireStory/russias-currency-hits-lowest-level-beginning-war-ukraine-102248097,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T123000Z,abcnews.go.com,English
2023-08-14,2023-08-20,https://www.moneycontrol.com/news/world/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine-11184571.html,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T124500Z,moneycontrol.com,English
2023-08-14,2023-08-20,https://www.aljazeera.com/news/2023/8/14/russias-rouble-falls-to-17-month-low-against-the-us-dollar,Russian rouble falls to levels seen at start of Ukraine invasion,20230814T150000Z,aljazeera.com,English
2023-08-14,2023-08-20,https://apnews.com/article/russia-ruble-sanctions-war-ukraine-cf5448603b78f1bb884f3c68df5c7cd5,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T114500Z,apnews.com,English
2023-08-14,2023-08-20,https://www.ctvnews.ca/business/russia-s-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine-1.6518048,Ukraine news : Russian ruble drops to its lowest value,20230814T123000Z,ctvnews.ca,English
2023-08-14,2023-08-20,https://www.clickondetroit.com/business/2023/08/14/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine/,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T131500Z,clickondetroit.com,English
2023-08-14,2023-08-20,https://www.usatoday.com/videos/news/nation/2023/08/14/russias-ruble-hits-lowest-level-since-early-conflict/8351584001/,Russia ruble hits lowest level since early in conflict,20230814T214500Z,usatoday.com,English
2023-08-14,2023-08-20,https://www.theyeshivaworld.com/news/headlines-breaking-stories/2215813/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine.html,Russia Currency Hits The Lowest Level Since Beginning Of The War In Ukraine,20230814T144500Z,theyeshivaworld.com,English
2023-08-14,2023-08-20,https://www.winnipegfreepress.com/business/2023/08/14/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine,Russia currency hits the lowest level since beginning of the war in Ukraine – Winnipeg Free Press,20230814T114500Z,winnipegfreepress.com,English
2023-08-14,2023-08-20,https://economictimes.indiatimes.com/news/international/business/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine/articleshow/102725566.cms,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T123000Z,economictimes.indiatimes.com,English
2023-08-14,2023-08-20,https://www.channelnewsasia.com/world/ukraine-invasion-russias-currency-hits-lowest-level-beginning-war-3698096,Russia currency hits lowest level since beginning of war in Ukraine,20230814T123000Z,channelnewsasia.com,English
2023-08-14,2023-08-20,https://timesofindia.indiatimes.com/world/rest-of-world/niger-military-regime-says-will-prosecute-president-bazoum-for-high-treason/articleshow/102706239.cms,Military Regime : Niger military regime says will  prosecute  President Bazoum for  high treason,20230814T023000Z,timesofindia.indiatimes.com,English
2023-08-14,2023-08-20,https://www.channelstv.com/2023/08/14/african-union-hosts-niger-talks-as-regime-sends-mixed-signals/,African Union Hosts Niger Talks As Regime Sends Mixed Signals,20230814T154500Z,channelstv.com,English
2023-08-14,2023-08-20,https://allafrica.com/stories/202308140487.html,Niger : Military to Prosecute Bazoum for  High Treason,20230814T151500Z,allafrica.com,English
2023-08-14,2023-08-20,https://www.independent.ie/business/world/aeroflot-boss-says-insurance-deal-is-in-the-works-for-stranded-planes/a1526788312.html,Aeroflot boss says insurance deal is in the works for stranded planes,20230814T193000Z,independent.ie,English
2023-08-14,2023-08-20,https://www.politico.eu/article/hunt-russia-secret-ships-war-ukraine-bosphrus-observer-black-sea-yoruk-isik/,The hunt for Russia secret ships – POLITICO,20230814T023000Z,politico.eu,English
2023-08-14,2023-08-20,https://www.independent.co.uk/news/business/russia-rouble-ukraine-war-economy-b2392818.html,Russia rouble sinks to 16 - month low against dollar amid invasion of Ukraine,20230814T164500Z,independent.co.uk,English
2023-08-14,2023-08-20,https://www.bnnbloomberg.ca/south-africa-likely-to-keep-preferential-us-trade-access-envoy-says-1.1958759,"South Africa Likely to Keep Preferential US Trade Access , Envoy Says",20230814T154500Z,bnnbloomberg.ca,English
2023-08-14,2023-08-20,https://www.irishexaminer.com/world/arid-41204881.html,Russia ruble hits lowest level since early weeks of Ukraine war,20230814T151500Z,irishexaminer.com,English
2023-08-14,2023-08-20,https://jowhar.com/the-junta-declares-intention-to-prosecute-president-bazoum-for-high-treason/,The junta declares intention to  prosecute  President Bazoum for  high treason,20230814T113000Z,jowhar.com,English
2023-08-14,2023-08-20,https://www.theweek.in/news/world/2023/08/14/nigers-coup-leaders-say-they-will-prosecute-deposed-president-mohamed-bazoum-for-high-treason.html,Niger coup leaders say they will prosecute deposed President Mohamed Bazoum for  high treason,20230814T100000Z,theweek.in,English
2023-08-14,2023-08-20,https://isp.netscape.com/pf/story/0001/20230814/cf5448603b78f1bb884f3c68df5c7cd5,Russia currency hits the lowest level since beginning of the war in Ukraine,20230814T120000Z,isp.netscape.com,English
2023-08-14,2023-08-20,https://www.ndtv.com/world-news/nigers-military-junta-to-prosecute-ex-president-for-high-treason-4295638,Niger Military Junta To Prosecute Ex President For  High Treason,20230814T024500Z,ndtv.com,English
2023-08-14,2023-08-20,https://www.firstpost.com/world/niger-generals-vow-to-prosecute-ousted-president-for-high-treason-12994082.html,Niger generals vow to prosecute ousted president for  high treason,20230814T043000Z,firstpost.com,English
2023-08-14,2023-08-20,https://www.philstar.com/world/2023/08/14/2288608/niger-generals-vow-prosecute-ousted-president-high-treason,Niger generals vow to prosecute ousted president for  high treason,20230814T093000Z,philstar.com,English
2023-08-14,2023-08-20,https://www.modernghana.com/news/1251565/niger-generals-vow-to-prosecute-ousted-president.html,Niger generals vow to prosecute ousted president for  high treason,20230814T161500Z,modernghana.com,English
2023-08-14,2023-08-20,https://www.channelstv.com/2023/08/14/niger-generals-vow-to-prosecute-ousted-president-for-high-treason/,Niger Generals Vow To Prosecute Ousted President For  High Treason  – Channels Television,20230814T081500Z,channelstv.com,English
2023-08-14,2023-08-20,https://www.dailyherald.com/news/20230814/russias-currency-hits-the-lowest-level-since-the-early-weeks-of-the-war-in-ukraine,Russia currency hits the lowest level since the early weeks of the war in Ukraine,20230814T161500Z,dailyherald.com,English
2023-08-14,2023-08-20,https://www.mondaq.com/unitedstates/money-laundering/1354828/risk-alert-broker-dealers-must-comply-with-their-aml-and-sanctions-obligations,Risk Alert : Broker - Dealers Must Comply With Their AML And Sanctions Obligations - Money Laundering,20230814T131500Z,mondaq.com,English
2023-08-14,2023-08-20,https://www.nna-leb.gov.lb/en/international/633253/niger-generals-vow-to-prosecute-ousted-president-f,الوكالة الوطنية للإعلام - Niger generals vow to prosecute ousted president for  high treason,20230814T080000Z,nna-leb.gov.lb,English
2023-08-14,2023-08-20,https://www.livemint.com/news/world/niger-regime-pledges-to-bring-bazoum-to-trial-for-high-treason-11691976063420.html,Niger regime pledges to bring Bazoum to trial for  high treason,20230814T023000Z,livemint.com,English
2023-08-14,2023-08-20,https://www.forexlive.com/news/weekend-brent-irans-oil-exports-have-surpassed-their-14-million-barrels-per-day-target-20230813/,Weekend Brent - Iran oil exports have surpassed their 1 . 4 million barrels per day target,20230814T001500Z,forexlive.com,English
2023-08-14,2023-08-20,https://www.republicworld.com/world-news/us-news/republican-house-members-lambast-biden-administration-over-secret-us-iran-prisoner-deal-articleshow.html,Republican House members lambast Biden administration over  secret  US - Iran prisoner deal,20230814T111500Z,republicworld.com,English
2023-08-14,2023-08-20,https://crooksandliars.com/2023/08/russian-ruble-verge-collapse-has-some,Russian Ruble On Verge Of Collapse Has Some Freaking Out,20230814T110000Z,crooksandliars.com,English
2023-08-14,2023-08-20,https://www.courthousenews.com/russias-currency-hits-the-lowest-level-since-the-early-weeks-of-the-war-in-ukraine/,Russia currency hits the lowest level since the early weeks of the war in Ukraine,20230814T163000Z,courthousenews.com,English
2023-08-14,2023-08-20,https://www.ksat.com/business/2023/08/14/russias-currency-hits-the-lowest-level-since-beginning-of-the-war-in-ukraine/,Russia ruble hits its lowest level since early in the war . The central bank plans to step in,20230814T151500Z,ksat.com,English
2023-08-14,2023-08-20,https://www.stripes.com/theaters/europe/2023-08-14/russian-currency-hits-lowest-level-11045102.html,Russia currency hits the lowest level since the early weeks of the war in Ukraine,20230814T151500Z,stripes.com,English
2023-08-14,2023-08-20,https://www.thestar.com.my/aseanplus/aseanplus-news/2023/08/15/li-to-visit-russia-and-belarus,Li to visit Russia and Belarus,20230814T234500Z,thestar.com.my,English
2023-08-14,2023-08-20,https://www.channelnewsasia.com/asia/china-opposes-un-security-council-meeting-north-korea-rights-3699116,China opposes UN Security Council meeting on North Korea rights,20230815T001500Z,channelnewsasia.com,English
2023-08-14,2023-08-20,https://www.aol.com/news/ex-fbi-agent-pleads-guilty-185057221.html,Ex - FBI agent pleads guilty over illegal work for Russian oligarch under US sanctions,20230815T221500Z,aol.com,English
2023-08-14,2023-08-20,https://www.marketscreener.com/quote/currency/US-DOLLAR-RUSSIAN-ROUBL-2370597/news/Ex-FBI-agent-pleads-guilty-over-illegal-work-for-Russian-oligarch-under-US-sanctions-44620997/,Ex - FBI agent pleads guilty over illegal work for Russian oligarch under US sanctions,20230815T201500Z,marketscreener.com,English
2023-08-14,2023-08-20,https://www.premiumtimesng.com/news/headlines/616243-niger-coup-ecowas-parliament-wants-more-dialogue-supports-sanctions.html,"Niger Coup : ECOWAS Parliament wants more dialogue , supports sanctions",20230815T193000Z,premiumtimesng.com,English
2023-08-14,2023-08-20,https://abc7.com/ex-fbi-counterintelligence-chief-pleads-guilty-in-case-related-to-r/13653393/,Ex - FBI counterintelligence chief pleads guilty in case related to Russian billionaire,20230815T201500Z,abc7.com,English
2023-08-14,2023-08-20,https://www.theglobeandmail.com/investing/markets/indices/NQCE/pressreleases/19386607/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy/,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T164500Z,theglobeandmail.com,English
2023-08-14,2023-08-20,https://finance.yahoo.com/news/russias-ruble-tumbled-does-mean-131252192.html,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T134500Z,finance.yahoo.com,English
2023-08-14,2023-08-20,https://news.yahoo.com/russias-ruble-tumbled-does-mean-131252269.html,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T134500Z,news.yahoo.com,English
2023-08-14,2023-08-20,https://abcnews.go.com/Business/wireStory/russias-ruble-tumbled-wartime-economy-102281885,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T151500Z,abcnews.go.com,English
2023-08-14,2023-08-20,https://abcnews.go.com/International/wireStory/russias-ruble-tumbled-wartime-economy-102281884,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T150000Z,abcnews.go.com,English
2023-08-14,2023-08-20,https://www.moneycontrol.com/news/currency/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy-11193811.html,Russia ruble has tumbled : What does it mean for the wartime economy ?,20230815T154500Z,moneycontrol.com,English
2023-08-14,2023-08-20,https://www.clickondetroit.com/business/2023/08/15/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy/,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T144500Z,clickondetroit.com,English
2023-08-14,2023-08-20,https://www.nytimes.com/2023/08/15/nyregion/charles-mcgonigal-fbi-plea.html,Charles McGonigal Pleads Guilty to Aiding Russian Oligarch,20230815T183000Z,nytimes.com,English
2023-08-14,2023-08-20,https://www.news4jax.com/business/2023/08/15/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy/,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T134500Z,news4jax.com,English
2023-08-14,2023-08-20,https://www.winnipegfreepress.com/business/2023/08/15/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy,Russia ruble has tumbled . What does it mean for the wartime economy ? – Winnipeg Free Press,20230815T134500Z,winnipegfreepress.com,English
2023-08-14,2023-08-20,https://www.breitbart.com:443/asia/2023/08/14/chinese-defense-minister-visits-russia-belarus-to-shore-up-authoritarian-alliance/,"Chinese Defense Minister Visits Russia , Belarus to Shore Up Authoritarian Alliance",20230815T031500Z,breitbart.com,English
2023-08-14,2023-08-20,https://www.pbs.org/newshour/politics/former-fbi-official-pleads-guilty-to-conspiracy-charge-for-helping-russian-oligarch,Former FBI official pleads guilty to conspiracy charge for helping Russian oligarch,20230815T221500Z,pbs.org,English
2023-08-14,2023-08-20,https://english.aawsat.com/world/4488476-iranian-fm-leaked-document-slowed-prisoner-exchange-washington,Iranian FM : Leaked Document Slowed Prisoner Exchange with Washington,20230815T083000Z,english.aawsat.com,English
2023-08-14,2023-08-20,https://www.voanews.com/a/russia-faces-sharp-decline-in-ruble-s-value-against-global-benchmarks/7225332.html,Russia Faces Sharp Decline in Ruble Value Against Global Benchmarks,20230815T013000Z,voanews.com,English
2023-08-14,2023-08-20,https://www.detroitnews.com/story/news/nation/2023/08/15/fbi-russian-oligarch-mcgonigal-deripaska/70598201007/,Ex - FBI counterintelligence official pleads guilty to conspiracy charge for helping Russian oligarch,20230815T201500Z,detroitnews.com,English
2023-08-14,2023-08-20,https://www.journal-news.com/nation-world/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy/3MFBPOKD7ZBJFGMGXPYIID76BY/,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T134500Z,journal-news.com,English
2023-08-14,2023-08-20,https://www.whec.com/business/russias-ruble-has-tumbled-what-does-it-mean-for-the-wartime-economy/,Russia ruble has tumbled . What does it mean for the wartime economy ?,20230815T144500Z,whec.com,English
2023-08-14,2023-08-20,https://nypost.com/2023/08/15/former-fbi-agent-charles-mcgonigal-pleads-guilty-to-working-for-russian-oligarch/,Former FBI agent Charles McGonigal pleads guilty to working for Russian oligarch,20230815T223000Z,nypost.com,English
2023-08-14,2023-08-20,https://www.nbcchicago.com/news/business/money-report/hindenburg-research-targets-4-6-billion-kazakh-brokerage-for-allegedly-helping-russian-oligarchs-evade-sanctions/3208232/,Hindenburg Research targets $4 . 6 billion Kazakh brokerage for allegedly helping Russian oligarchs evade sanctions,20230815T203000Z,nbcchicago.com,English
2023-08-14,2023-08-20,https://www.columbian.com/news/2023/aug/15/ex-fbi-counterintelligence-official-pleads-guilty-to-conspiracy-charge-for-helping-russian-oligarch/,Ex - FBI counterintelligence official pleads guilty to conspiracy charge for helping Russian oligarch,20230815T221500Z,columbian.com,English
2023-08-14,2023-08-20,https://www.breakingnews.ie/world/russian-central-bank-raises-interest-rate-after-plunge-in-rubles-value-1515180.html,Russian central bank raises interest rate after plunge in ruble value,20230815T091500Z,breakingnews.ie,English
2023-08-14,2023-08-20,https://edition.cnn.com/2023/08/15/business/ruble-russia-interest-rate-hike/,Ruble : Russia central bank raises interest rates to 12 % after currency plunges,20230815T134500Z,edition.cnn.com,English
2023-08-14,2023-08-20,https://www.voanews.com/a/ex-fbi-official-pleads-guilty-to-conspiracy-charge/7226275.html,Ex - FBI Official Pleads Guilty to Conspiracy Charge,20230815T194500Z,voanews.com,English
2023-08-14,2023-08-20,https://www.politico.com/news/2023/08/15/charles-mcgonigal-fbi-pleads-guilty-00111290,Former FBI official pleads guilty to working with Russian oligarch under sanctions,20230815T210000Z,politico.com,English
2023-08-14,2023-08-20,https://triblive.com/news/world/ex-fbi-counterintelligence-official-pleads-guilty-to-conspiracy-charge-for-helping-russian-oligarch/,Ex - FBI counterintelligence official pleads guilty to conspiracy charge for helping Russian oligarch,20230815T230000Z,triblive.com,English
2023-08-14,2023-08-20,https://mynorthwest.com/3920658/ex-fbi-counterintelligence-official-pleads-guilty-to-conspiracy-charge-for-helping-russian-oligarch/,Ex - FBI counterintelligence official pleads guilty to conspiracy charge for helping Russian oligarch,20230815T193000Z,mynorthwest.com,English
2023-08-14,2023-08-20,https://economictimes.indiatimes.com/news/international/business/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/articleshow/102749678.cms,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T134500Z,economictimes.indiatimes.com,English
2023-08-14,2023-08-20,https://news.yahoo.com/russias-central-bank-increases-interest-073446493.html,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T081500Z,news.yahoo.com,English
2023-08-14,2023-08-20,https://www.tomshardware.com/news/chinese-chip-sector-is-five-generations-behind-the-world-the-gap-will-expand,Chinese Chip Sector Is Five Generations Behind the World : The Gap Will Expand,20230815T174500Z,tomshardware.com,English
2023-08-14,2023-08-20,https://www.winnipegfreepress.com/world/2023/08/15/ex-fbi-counterintelligence-official-pleads-guilty-to-conspiracy-charge-for-helping-russian-oligarch,Ex - FBI counterintelligence official pleads guilty to conspiracy charge for helping Russian oligarch – Winnipeg Free Press,20230815T184500Z,winnipegfreepress.com,English
2023-08-14,2023-08-20,https://abcnews.go.com/Business/wireStory/russias-central-bank-increases-interest-rates-prop-falling-102276216,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T100000Z,abcnews.go.com,English
2023-08-14,2023-08-20,https://www.denverpost.com/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble – The Denver Post,20230815T154500Z,denverpost.com,English
2023-08-14,2023-08-20,https://www.ksat.com/business/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T084500Z,ksat.com,English
2023-08-14,2023-08-20,https://www.clickondetroit.com/business/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T100000Z,clickondetroit.com,English
2023-08-14,2023-08-20,https://www.ocregister.com/2023/08/15/russia-tries-to-prop-up-plunging-ruble-with-large-rate-hike/,Russia tries to prop up plunging ruble with large rate hike,20230815T203000Z,ocregister.com,English
2023-08-14,2023-08-20,https://www.local10.com/business/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T084500Z,local10.com,English
2023-08-14,2023-08-20,https://www.usatoday.com/videos/news/nation/2023/08/15/barbiemania-hits-russia-despite-no-cinema-screenings/8352801001/,Barbiemania hits Russia despite no cinema screenings,20230815T164500Z,usatoday.com,English
2023-08-14,2023-08-20,http://www.castanet.net/edition/news-story-441760-6-.htm,Russia central bank makes huge interest rate hike to try to prop up falling ruble - Business News,20230815T134500Z,castanet.net,English
2023-08-14,2023-08-20,https://www.castanet.net/news/Business/441760/Russia-s-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble,Russia central bank makes huge interest rate hike to try to prop up falling ruble - Business News,20230815T134500Z,castanet.net,English
2023-08-14,2023-08-20,https://www.timescolonist.com/national-business/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble-7407557,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T084500Z,timescolonist.com,English
2023-08-14,2023-08-20,https://www.stripes.com/theaters/europe/2023-08-15/russia-interest-rate-hike-ruble-11057567.html,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T184500Z,stripes.com,English
2023-08-14,2023-08-20,https://www.kob.com/news/business-money/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T091500Z,kob.com,English
2023-08-14,2023-08-20,https://www.autoevolution.com/news/billionaire-sues-government-for-seizing-his-megayacht-600m-dilbar-is-home-219554.html,Billionaire Sues Government for Seizing His Megayacht : $600M Dilbar Is  Home,20230815T171500Z,autoevolution.com,English
2023-08-14,2023-08-20,https://abcnews.go.com/International/wireStory/russias-central-bank-increases-interest-rates-prop-falling-102276215,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T114500Z,abcnews.go.com,English
2023-08-14,2023-08-20,https://www.wfmz.com/news/ap/ap-business/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/article_36460ab0-cf2b-5014-b637-aa286c76b05e.html,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T093000Z,wfmz.com,English
2023-08-14,2023-08-20,https://www.aljazeera.com/news/2022/11/2/north-korea-covertly-shipping-artillery-shells-to-russia-us-says,"North Korea covertly shipping artillery shells to Russia , US says",20230815T201500Z,aljazeera.com,English
2023-08-14,2023-08-20,https://www.ctvnews.ca/business/russia-s-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble-1.6519500,Russia increases interest to aid falling ruble,20230815T134500Z,ctvnews.ca,English
2023-08-14,2023-08-20,https://www.cbsnews.com/news/charles-mcgonigal-pleads-guilty-fbi-counterintelligence-official-oleg-deripaska/,"Charles McGonigal , ex - FBI official who worked for sanctioned Russian oligarch , pleads guilty",20230815T184500Z,cbsnews.com,English
2023-08-14,2023-08-20,https://www.news-gazette.com/news/nation-world/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/article_12d2d28c-1e44-5890-970b-52ee675edf97.html,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T084500Z,news-gazette.com,English
2023-08-14,2023-08-20,https://www.dailynews.com/2023/08/15/russia-tries-to-prop-up-plunging-ruble-with-large-rate-hike/,Russia tries to prop up plunging ruble with large rate hike,20230815T221500Z,dailynews.com,English
2023-08-14,2023-08-20,https://globalnews.ca/news/9896788/russia-interest-rate-hike-ruble/,Russia central bank hikes interest rate to 12 % as ruble dips - National,20230815T120000Z,globalnews.ca,English
2023-08-14,2023-08-20,https://www.durangoherald.com/articles/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T093000Z,durangoherald.com,English
2023-08-14,2023-08-20,https://www.wsls.com/business/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T100000Z,wsls.com,English
2023-08-14,2023-08-20,https://news.yahoo.com/yermak-russian-missiles-used-aug-145432821.html,Yermak : Russian missiles used for Aug . 15 attack have 30 foreign components,20230815T163000Z,news.yahoo.com,English
2023-08-14,2023-08-20,https://jerseyeveningpost.com/morenews/worldnews/2023/08/15/russian-central-bank-raises-interest-rate-after-plunge-in-rubles-value/,Russian central bank raises interest rate after plunge in ruble value,20230815T090000Z,jerseyeveningpost.com,English
2023-08-14,2023-08-20,https://flightaware.com/squawks/view/1/today/popular/93548/Aeroflot_Replaces_Boeing_777_Landing_Gear_Legs,Aeroflot Replaces Boeing 777 Landing Gear Legs,20230815T024500Z,flightaware.com,English
2023-08-14,2023-08-20,https://www.theeastafrican.co.ke/tea/business/us-warns-businesses-over-troubled-south-sudan-4336066,US warns businesses over troubled South Sudan,20230815T100000Z,theeastafrican.co.ke,English
2023-08-14,2023-08-20,https://www.pressherald.com/2023/08/15/russias-central-bank-makes-huge-interest-rate-hike-to-try-to-prop-up-falling-ruble/,Russia central bank makes huge interest rate hike to try to prop up falling ruble,20230815T120000Z,pressherald.com,English
